probe,log2FC,p_value,p_adj,neg_log_padj,status,gene,mean_expr,nef_log_padj
209735_at,-0.7504530383367332,2.139573043352699e-15,4.540581535716971e-14,13.342888521244431,Down,ABCG2,7.622523923579442,13.342888521244431
207593_at,-0.020883077255450466,0.5708327375235845,0.6796615490375654,0.16770729902457296,NS,ABCG4,6.880387032093458,0.16770729902457296
220383_at,-0.06678004156263384,0.1283710546743802,0.20692217963752996,0.6841929555501858,NS,ABCG5,5.9680334907570085,0.6841929555501858
218633_x_at,0.010366459192118427,0.811911703649347,0.8723962342679633,0.0592862177381947,NS,ABHD10,9.121976816607477,0.0592862177381947
221927_s_at,0.7153705175893741,3.795740553032733e-16,9.055726632037302e-15,14.043076696136994,Up,ABHD11,8.462728064747662,14.043076696136994
221267_s_at,-0.3473207736499013,4.368001186270078e-05,0.00016186956666165998,3.790834795924242,NS,ABHD17A,9.435235383383173,3.790834795924242
220285_at,-0.0004651572470111276,0.9943702424001305,0.9962480154400479,0.0016325307243578537,NS,ABHD17B,7.7014137092803745,0.0016325307243578537
63825_at,-0.34913207852498296,0.004465974868887487,0.011073252253635237,1.9557248065495962,NS,ABHD2,9.206986843878507,1.9557248065495962
213017_at,0.1850739467484157,0.006076432102197087,0.01457022883172901,1.8365336273942663,NS,ABHD3,8.424266818626167,1.8365336273942663
218581_at,0.12077604520127139,0.011709833030105636,0.026166286543305644,1.5822579070194,NS,ABHD4,9.077628108579445,1.5822579070194
218739_at,-0.2941474261657291,8.406083485928215e-07,4.254207547511661e-06,5.371181326247985,NS,ABHD5,7.314280455504676,5.371181326247985
221552_at,-0.7138756075964077,5.039432983059507e-22,2.8573456784100507e-20,19.544037215989473,Down,ABHD6,7.798396040785048,19.544037215989473
219101_x_at,-0.056822717242435594,0.33751009356588557,0.45467247535993155,0.34230133601067386,NS,ABHD8,6.176438497607478,0.34230133601067386
209027_s_at,0.07263732334975437,0.5035489432286202,0.6186144863559332,0.2085799141569902,NS,ABI1,8.450804785233647,0.2085799141569902
211793_s_at,0.1044037999542553,0.015391141312292989,0.03333924388663601,1.4770442539256896,NS,ABI2,8.960844416177572,1.4770442539256896
220518_at,-0.3745270070175941,1.7760962981422166e-08,1.21029828169734e-07,6.917107583294398,NS,ABI3BP,6.291254123906541,6.917107583294398
202123_s_at,-0.11107437742153081,0.05229408618126205,0.09697884397704523,1.0133229971372044,NS,ABL1,9.533611407906545,1.0133229971372044
206411_s_at,-0.005568344628081867,0.8771461369280096,0.9186433544997566,0.036853062319245365,NS,ABL2,6.961018706682241,0.036853062319245365
200965_s_at,-1.0486907790299078,2.567716671681774e-14,4.621682600572292e-13,12.335199883511438,Down,ABLIM1,10.02204463775701,12.335199883511438
205730_s_at,-0.6597556049137943,6.67167927764457e-14,1.1288157125569777e-12,11.94737695404703,Down,ABLIM3,7.468144035495329,11.94737695404703
216929_x_at,0.058851538538351456,0.5226478926608424,0.636437127283543,0.19624449322399382,NS,ABO,6.34882288750467,0.19624449322399382
212895_s_at,-0.5057413304771305,2.367254864724524e-10,2.248488497470442e-09,8.64810932979846,NS,ABR,9.501736807962619,8.64810932979846
218405_at,0.2257066417445479,3.7368169814469454e-06,1.67203800798358e-05,4.776753854606377,NS,ABT1,8.47659428325234,4.776753854606377
213497_at,0.2209775412216759,9.460502185723543e-06,3.949201390117604e-05,4.4034907187864585,NS,ABTB2,7.287573933177572,4.4034907187864585
216564_at,0.043534064430327035,0.25529835005588647,0.36436387204863374,0.4384646913800567,NS,AC003989.4,6.41019130753271,0.4384646913800567
217313_at,0.023646031186136618,0.6291256263206405,0.7299698492732309,0.13669507763938146,NS,AC004692.5,6.956128961093455,0.13669507763938146
217027_x_at,0.27774257232231037,1.2211675123095598e-08,8.573180742531166e-08,7.0668580202419475,NS,AC004941.5,6.283149686915891,7.0668580202419475
216003_at,-0.04552594582547709,0.4748029769136394,0.5919894099466555,0.22768606226841082,NS,AC005838.2,6.579429546158881,0.22768606226841082
208301_at,-0.07139630266607977,0.04694933038119465,0.08841138586023498,1.0534918017532775,NS,AC007292.3,6.4003362423831796,1.0534918017532775
216849_at,0.060189362502111265,0.32245232793084466,0.4382558843112541,0.35827224407215646,NS,AC007389.3,8.780689107233645,0.35827224407215646
214238_at,-0.07757899049014494,0.035623972701511956,0.06952259447432045,1.1578740290672154,NS,AC012065.7,7.250163845644859,1.1578740290672154
216110_x_at,-0.11659151803483425,0.002509330531751575,0.006588360108285654,2.181222671073749,NS,AC068039.4,7.177326980607478,2.181222671073749
217062_at,-0.011006912273749947,0.8429140227907088,0.8955207957397427,0.047924324532814186,NS,AC074212.6,5.981106806990655,0.047924324532814186
216991_at,0.03279086737403247,0.5684458174544103,0.677616121025872,0.16901627034367883,NS,AC084219.3,5.399082100224301,0.16901627034367883
202025_x_at,-0.10496510467558551,0.0383172674316798,0.07407805571578353,1.130310424854571,NS,ACAA1,8.665733021392526,1.130310424854571
202003_s_at,-0.41491862010872715,1.0386691299287164e-05,4.3059840413398306e-05,4.365927584073817,NS,ACAA2,9.677068266803742,4.365927584073817
212186_at,-0.0006532729197736842,0.9921074210047164,0.9947662969040555,0.002278937230553511,NS,ACACA,9.618581854261686,0.002278937230553511
221928_at,-0.5941092309229399,1.0732756648912899e-23,7.520692339865601e-22,21.1237421772883,Down,ACACB,7.6787312471401865,21.1237421772883
219986_s_at,-0.012364746755802791,0.7908950106212899,0.8571727043916582,0.06693166698254718,NS,ACAD10,7.01093817811215,0.06693166698254718
221669_s_at,0.8339854331192802,1.1865652275904647e-10,1.1845982511827205e-09,8.926428912841669,Up,ACAD8,8.004681703186916,8.926428912841669
206069_s_at,-1.513044829283957,8.266425400528003e-36,4.847388347367513e-33,32.31449218548404,Down,ACADL,7.064575875056075,32.31449218548404
202502_at,-0.01731359013441036,0.843248921607605,0.8957911765914504,0.047793219605683196,NS,ACADM,9.026515231046728,0.047793219605683196
202366_at,-0.11045729095637125,0.013995393216650876,0.03062548826933433,1.5139169785135445,NS,ACADS,6.992986264598129,1.5139169785135445
205355_at,0.042125570601690754,0.32372072926211154,0.439577636206437,0.356964410696224,NS,ACADSB,5.115529273570096,0.356964410696224
200710_at,-0.1489823029141455,0.06146937645059796,0.11145013144415576,0.9529194149770331,NS,ACADVL,9.703303274897191,0.9529194149770331
205679_x_at,0.049283895409925726,0.3524435255125218,0.47001824557291033,0.32788528291995755,NS,ACAN,7.165362389364486,0.32788528291995755
205213_at,0.1337057890436304,0.07841841923817072,0.1373428165713279,0.8621940505136582,NS,ACAP1,6.865252866345794,0.8621940505136582
212476_at,-0.2776605584183631,0.0008347343380710147,0.0024272980888994417,2.6148768860435783,NS,ACAP2,8.411304746504674,2.6148768860435783
205412_at,-0.5046263785573526,2.992640042536038e-08,1.9610229444848597e-07,6.707517324942685,NS,ACAT1,9.913335840607479,6.707517324942685
209608_s_at,-0.07000403906544772,0.261346153701401,0.3713068313522264,0.43026706049297997,NS,ACAT2,7.9803373011215,0.43026706049297997
202324_s_at,0.5121895703272372,2.481009930620381e-10,2.3495258939232444e-09,8.62901976429244,NS,ACBD3,9.529133865252334,8.62901976429244
219413_at,-0.08387340663159648,0.05793097918992001,0.10591368635452802,0.9750479159624756,NS,ACBD4,7.109629970383177,0.9750479159624756
204617_s_at,0.012030561275160778,0.8164687465440641,0.8758137671436278,0.057588232302701006,NS,ACD,8.052485726271028,0.057588232302701006
209749_s_at,-0.5450490207948633,8.410546030200273e-16,1.9065330334786642e-14,13.7197556655368,NS,ACE,6.5591906723551405,13.7197556655368
222257_s_at,0.24506160319141657,0.008030880996845215,0.018711012259797356,1.7279027166714274,NS,ACE2,7.072065888579441,1.7279027166714274
205377_s_at,0.2816570340334268,4.098586717235169e-05,0.00015255716813573938,3.8165673815406858,NS,ACHE,6.993834165971965,3.8165673815406858
201715_s_at,0.22309009052991335,0.0001062203910307251,0.00036747538788039856,3.434771743016995,NS,ACIN1,8.420944775710279,3.434771743016995
208335_s_at,-1.3798009778532716,2.699072422367711e-15,5.579167976588099e-14,13.253430562732472,Down,ACKR1,8.658733699373835,13.253430562732472
206887_at,-0.0024170739725537516,0.9654244477140099,0.9776655593715363,0.00980968361681634,NS,ACKR2,7.5511228318598125,0.00980968361681634
212977_at,-0.3389384936787456,0.031981353508068876,0.06325024409517163,1.1989377941208157,NS,ACKR3,7.908357891570095,1.1989377941208157
220351_at,-0.9532931682836008,7.025398587480342e-24,5.13268710573195e-22,21.289655210003,Down,ACKR4,5.339607417037384,21.289655210003
201128_s_at,0.3681436768814219,1.0676427292660004e-06,5.29261021940696e-06,5.276330088966215,NS,ACLY,10.310396636093458,5.276330088966215
218981_at,0.45093136603061357,1.996906234275455e-09,1.6133814945018117e-08,7.7922629287255445,NS,ACN9,5.021422181728972,7.7922629287255445
207071_s_at,0.003019624450384839,0.9672661568159284,0.9789077923666696,0.009258214378992395,NS,ACO1,9.455790000429909,0.009258214378992395
200793_s_at,0.06447983506791033,0.2685901175089726,0.37896495842793876,0.4214009458761393,NS,ACO2,8.89485079897196,0.4214009458761393
214763_at,0.17958937747114678,0.00014139380913946349,0.0004784629079809666,3.320151724519486,NS,ACOT11,7.2270682674299085,3.320151724519486
204565_at,0.5924074341685408,3.410466143613738e-08,2.2104542489280082e-07,6.655518469513471,Up,ACOT13,8.784648991897194,6.655518469513471
208002_s_at,0.056047042823368365,0.4855475577095272,0.6020173730492652,0.22039097566815324,NS,ACOT7,7.646578382728972,0.22039097566815324
204212_at,-0.015811685439480527,0.7392157732568617,0.8182784438888548,0.08709888940001126,NS,ACOT8,8.018373532242993,0.08709888940001126
221641_s_at,-0.08912057335890111,0.16749891601795083,0.2577787378705711,0.5887529070225493,NS,ACOT9,8.882304867803741,0.5887529070225493
213501_at,0.17888792362737593,0.010733730894226952,0.0242305466027818,1.6156367887558336,NS,ACOX1,7.567960499439251,1.6156367887558336
205364_at,-0.17116195192047812,0.04462005919317231,0.08464022976091415,1.0724231663892092,NS,ACOX2,7.932696577457944,1.0724231663892092
204242_s_at,-0.08044175300000145,0.04239222587802457,0.08099339528766368,1.0915503947889102,NS,ACOX3,7.335402751121499,1.0915503947889102
220845_at,-0.11100012619845501,0.012086528479217491,0.026896594067644785,1.5703027114949244,NS,ACOXL,4.365624525906542,1.5703027114949244
201630_s_at,0.19189973955876383,0.012552143320339814,0.02778931044283478,1.556122229566179,NS,ACP1,10.25500662308411,1.556122229566179
202767_at,0.35357329283039896,2.2041673396368064e-06,1.034881180554719e-05,4.985109510682118,NS,ACP2,9.735317427457941,4.985109510682118
204638_at,-1.1313379368318088,7.687325189512424e-14,1.2879448661496643e-12,11.890102727690072,Down,ACP5,10.193265385420563,11.890102727690072
218795_at,0.6448625451136536,1.2589055378682217e-14,2.367273594963509e-13,12.625751546077518,Up,ACP6,8.649198606457944,12.625751546077518
204393_s_at,-0.06257302225615913,0.2008255855059589,0.2996114436147082,0.5234416028423732,NS,ACPP,5.795446167598134,0.5234416028423732
207427_at,-0.04792918842786342,0.3385301147720727,0.455798582928465,0.3412270293691246,NS,ACR,7.276342543233645,0.3412270293691246
207969_x_at,-0.0037527815288544986,0.940839111571203,0.9611992995800797,0.017186554335696033,NS,ACRV1,7.599830656383177,0.017186554335696033
206465_at,-0.1530070326224502,0.0006572057786833542,0.0019510413491075384,2.7097335263517954,NS,ACSBG1,6.037838942607476,2.7097335263517954
221716_s_at,-0.12113322008022287,0.028347487819746938,0.05683014584682151,1.2454212293962603,NS,ACSBG2,7.2660248783831785,1.2454212293962603
218844_at,0.08862809268859984,0.17151191315399145,0.2630282147839223,0.5799976626595572,NS,ACSF2,7.98738416471028,0.5799976626595572
207275_s_at,-0.3856090101305458,0.00029440556148848914,0.0009383835111783727,3.027619632038265,NS,ACSL1,9.60379908585981,3.027619632038265
201660_at,-0.4614481699546076,1.9466593310701315e-09,1.5772311002243562e-08,7.802104667990737,NS,ACSL3,9.105126740327101,7.802104667990737
202422_s_at,-0.48940955476847314,2.0453934787989395e-05,8.069671191231723e-05,4.093144160785105,NS,ACSL4,6.8409476930747655,4.093144160785105
218322_s_at,-0.23993810580893538,0.06129282788181774,0.11119336348534924,0.9539211326073921,NS,ACSL5,9.310485859280375,0.9539211326073921
216409_at,-0.0024083841769879655,0.9467093685147618,0.9650727324495374,0.015439954934782344,NS,ACSL6,7.424096584644861,0.015439954934782344
215432_at,0.008348652700215453,0.8513984607250252,0.9013546132808693,0.04510431413494339,NS,ACSM1,5.331123937177569,0.04510431413494339
205942_s_at,-0.015882583595356436,0.8184529082680781,0.8770178482778352,0.056991568173640275,NS,ACSM3,7.202693975915891,0.056991568173640275
220061_at,-0.3801416642526414,2.0612594141803712e-10,1.982349742174416e-09,8.702819721345838,NS,ACSM5,7.135243060803736,8.702819721345838
219616_at,-0.27691379205946465,1.6388607214546175e-07,9.463263398852875e-07,6.023959071662405,NS,ACSS3,7.4400215897663555,6.023959071662405
203872_at,0.0033439650281472666,0.9249938886805771,0.9509406607367612,0.021846582451252792,NS,ACTA1,5.745459015598135,0.021846582451252792
200974_at,-0.5314766026720701,5.175623355399369e-05,0.0001895913451066318,3.722181492199558,NS,ACTA2,11.520686677700937,3.722181492199558
200801_x_at,0.011852682726958719,0.6852762929601993,0.7766421271136628,0.10977905587496573,NS,ACTB,14.158008888878506,0.10977905587496573
205132_at,-0.062376347804359966,0.14302772961704377,0.22608263453618402,0.6457327946415684,NS,ACTC1,9.09418215593458,0.6457327946415684
202274_at,-0.8581364639394788,3.795473352748744e-12,4.8578134818667584e-11,10.313559164160594,Down,ACTG2,8.220953159130842,10.313559164160594
202666_s_at,0.737490393899713,7.837538503124506e-11,8.014863261364084e-10,9.096103882585146,Up,ACTL6A,7.332452218074769,9.096103882585146
206014_at,0.10845889510027984,0.034550816275397495,0.06767720104295731,1.1695576109136967,NS,ACTL6B,7.293685865971961,1.1695576109136967
220501_at,0.0937498633444731,0.05613301796273668,0.10304078089329118,0.9869908586763998,NS,ACTL7A,7.521385190158879,0.9869908586763998
220498_at,0.050787133021465536,0.08044971551814929,0.14024886644429047,0.8531006402249494,NS,ACTL7B,5.767684333280375,0.8531006402249494
214957_at,0.117275924125261,0.022734963550828595,0.0469858969505424,1.3280324781423993,NS,ACTL8,8.154020254177576,1.3280324781423993
208636_at,0.1919864431910625,0.015383285005368784,0.033325465659598735,1.4772237734375464,NS,ACTN1,10.346353239906541,1.4772237734375464
203861_s_at,-0.2635352392769228,8.623956741930678e-07,4.351622012691152e-06,5.361348835031322,NS,ACTN2,7.51499899730841,5.361348835031322
206891_at,-0.020045536183323165,0.5821380358960506,0.6896582409416607,0.16136606990442903,NS,ACTN3,6.584515144299065,0.16136606990442903
200601_at,-0.229596827903233,0.002709068386423792,0.007056244401482332,2.1514263853058084,NS,ACTN4,10.940236477953269,2.1514263853058084
222230_s_at,0.09043819949859255,0.16297160733785912,0.2520122363851155,0.598578371656879,NS,ACTR10,10.436141672327102,0.598578371656879
200721_s_at,-0.30450363761998567,1.677430131493204e-08,1.1497439440191653e-07,6.939398869282505,NS,ACTR1A,9.210438794990656,6.939398869282505
202135_s_at,-0.01829668134869422,0.7386733340633812,0.8179624262254297,0.08726664554352624,NS,ACTR1B,9.530750161196258,0.08726664554352624
200728_at,-0.023572945103451204,0.7285282377022072,0.8098675340842246,0.09158601065330796,NS,ACTR2,10.570691883906543,0.09158601065330796
213101_s_at,0.353587736776916,1.966843119548794e-07,1.1202375658109477e-06,5.950689867883263,NS,ACTR3,12.016622907009348,5.950689867883263
218868_at,0.20405412776847331,0.007653632220098628,0.01791072114686597,1.746886927618339,NS,ACTR3B,6.061564201252332,1.746886927618339
219623_at,0.2974820364897983,3.0597233871036526e-09,2.3814116742867864e-08,7.62316552168177,NS,ACTR5,8.089822034523365,7.62316552168177
218395_at,0.1961438581952848,0.10187281877945915,0.17151734196166893,0.7656919622830597,NS,ACTR6,7.598492286271027,0.7656919622830597
218658_s_at,-0.014761727378959755,0.7214779744554021,0.8044380137497986,0.09450741498765605,NS,ACTR8,6.688131113775703,0.09450741498765605
203935_at,0.3694287655928914,0.0006988742170217602,0.0020626508844895208,2.6855742726425595,NS,ACVR1,8.793236795317757,2.6855742726425595
213198_at,0.2661505213888109,3.7528085411906386e-05,0.0001405678815319398,3.8521139002757896,NS,ACVR1B,9.772514144859814,3.8521139002757896
205327_s_at,-0.086470937866995,0.019440675326626057,0.04096034117844255,1.3876364345688994,NS,ACVR2A,8.989564646981306,1.3876364345688994
220028_at,0.2182415448634778,1.0428544167286578e-05,4.320923199695925e-05,4.364423452791914,NS,ACVR2B,7.825457503261684,4.364423452791914
215590_x_at,-0.050308455038353905,0.24683411503692515,0.35434896181985587,0.4505688353070598,NS,ACVR2B-AS1,7.468904568803736,0.4505688353070598
210838_s_at,-0.7189974986829695,3.887149202823041e-24,2.9765410888833616e-22,21.526288117966203,Down,ACVRL1,6.965599643831773,21.526288117966203
205260_s_at,0.2593603856439124,0.012955649666256595,0.02857758280669132,1.543974508159156,NS,ACYP1,5.953239119775702,1.543974508159156
204639_at,0.1237879184957782,0.040288369778558146,0.07742441724533378,1.1111220547872984,NS,ADA,7.920321638897196,1.1111220547872984
202603_at,-0.03926152547924211,0.6068366707913542,0.7110180636893335,0.14811936571053275,NS,ADAM10,9.905304042364488,0.14811936571053275
207880_at,0.002588320774456143,0.9606072524028961,0.9740710537107502,0.011409362311331403,NS,ADAM11,7.987916435897195,0.011409362311331403
204943_at,-0.013281682845883935,0.7021624467085759,0.790016955314678,0.10236358779742648,NS,ADAM12,8.080072050803738,0.10236358779742648
217007_s_at,0.3862370117206222,3.5302714213843556e-07,1.913991194226462e-06,5.718060064630049,NS,ADAM15,6.9077369917476625,5.718060064630049
213532_at,-0.2423653157093586,0.0003794366977219082,0.0011838403717918343,2.9267068536297067,NS,ADAM17,9.152201953878505,2.9267068536297067
207597_at,-0.13441121572800796,0.0007182239701118766,0.0021141591447824235,2.674862323982519,NS,ADAM18,6.246522448467292,2.674862323982519
209765_at,0.01983475542856894,0.7197154512957555,0.8029147592481887,0.09533055877256652,NS,ADAM19,7.6275732162429914,0.09533055877256652
207664_at,0.015011205669599015,0.625688616827413,0.7269523671080476,0.13849404495919587,NS,ADAM2,4.345897957018692,0.13849404495919587
207423_s_at,-0.0025004658775529265,0.944477306680006,0.9637493862551778,0.01603588551278889,NS,ADAM20,7.231340860158878,0.01603588551278889
207665_at,-0.024751217293101924,0.5171767032695445,0.6316733435077427,0.19950744986162294,NS,ADAM21,8.00970038030841,0.19950744986162294
208227_x_at,-0.04480050349788911,0.21991288598069605,0.3224900269407089,0.4914837114522464,NS,ADAM22,7.772133437579437,0.4914837114522464
206046_at,0.08030534907037357,0.10139616099439358,0.17084390589323795,0.7674005081390955,NS,ADAM23,7.3870935674018705,0.7674005081390955
205997_at,1.0589968264092215,1.4363471985933257e-14,2.6805799519476613e-13,12.571771234821119,Up,ADAM28,7.520168037831775,12.571771234821119
221446_at,-0.04205878980823208,0.377560560305279,0.4961581219926646,0.3043798949510053,NS,ADAM30,6.712365750140185,0.3043798949510053
216276_s_at,0.029023523520057992,0.3031319018242421,0.4175488760802118,0.3792926809718841,NS,ADAM3A,4.149839035439255,0.3792926809718841
216998_s_at,0.028467526781842167,0.5931482183111436,0.6988379288651834,0.15562353206656004,NS,ADAM5,6.334376901009347,0.15562353206656004
211238_at,0.006991966981355624,0.8208502637783628,0.8790620293398133,0.05598047868103471,NS,ADAM7,5.832776740074767,0.05598047868103471
205180_s_at,0.5720594189799453,3.19600351352201e-08,2.082964208593476e-07,6.681318192435306,NS,ADAM8,8.060038571981309,6.681318192435306
202381_at,0.1951111836681907,0.12963511827199517,0.20859758379945612,0.680690726344007,NS,ADAM9,9.286902465056075,0.680690726344007
206134_at,0.9918826760932467,2.0611526236687307e-08,1.3896721305056075e-07,6.857087652054072,Up,ADAMDEC1,7.020933722542058,6.857087652054072
222162_s_at,-1.881163858079523,1.7129079937757907e-18,5.872112126970145e-17,16.231205660234444,Down,ADAMTS1,8.650561158831778,16.231205660234444
221421_s_at,0.040096997201972684,0.32932721049766583,0.4457023769334508,0.35095504981256964,NS,ADAMTS12,6.835531163056077,0.35095504981256964
220208_at,-0.1098962816812108,0.0014057249585133582,0.0038921184456452733,2.4098139516751607,NS,ADAMTS13,6.647970800532712,2.4098139516751607
214454_at,-0.12507292124067337,0.0202189668415738,0.04237178953548284,1.3729231935639559,NS,ADAMTS2,7.904379753803735,1.3729231935639559
220717_at,-0.026126783154116318,0.23671552821106095,0.342492832616523,0.46534851260269133,NS,ADAMTS20,4.3638350448037375,0.46534851260269133
214913_at,0.05766113615974611,0.47851522608702063,0.5953852690209995,0.22520191483883478,NS,ADAMTS3,5.439017424214953,0.22520191483883478
219935_at,-0.16488241151020322,0.048136687014093904,0.0903191139049389,1.0442203318014587,NS,ADAMTS5,7.378899361728973,1.0442203318014587
220866_at,-0.010977367372978719,0.7007483455398436,0.7888242174116864,0.10301976474177814,NS,ADAMTS6,6.778698406289722,0.10301976474177814
220706_at,0.0424389552192137,0.3154699130617929,0.4303934410552826,0.3661343556855395,NS,ADAMTS7,6.5687649156261685,0.3661343556855395
220677_s_at,-1.5815384264408854,4.93471987213422e-33,1.4661381721435576e-30,29.833825098881935,Down,ADAMTS8,6.414844461757011,29.833825098881935
220287_at,-0.5748426048110487,8.304166523450466e-09,5.994225547199441e-08,7.2222669197051514,NS,ADAMTS9,7.476201030476634,7.2222669197051514
206629_at,-0.10254512471639643,0.1077954885559192,0.17964302381957575,0.7455896433382051,NS,ADAMTSL2,6.028028254271027,0.7455896433382051
213974_at,-1.993694907358197,4.222120264083904e-34,1.6220949283548558e-31,30.789923733568557,Down,ADAMTSL3,6.840479858766354,30.789923733568557
220578_at,-0.1769249692216741,0.00040588272088299483,0.0012592988957721768,2.8998711774551373,NS,ADAMTSL4,7.036068352084113,2.8998711774551373
90265_at,0.10257822402040695,0.020398404796936522,0.0426956278499095,1.369616595651235,NS,ADAP1,9.898525729448595,1.369616595651235
219358_s_at,-0.017454661359256107,0.8071873514405801,0.8690416848891359,0.060959391464863635,NS,ADAP2,8.10450815998131,0.060959391464863635
201786_s_at,0.2922689546762882,1.964875570593479e-06,9.301746832278413e-06,5.031435484953585,NS,ADAR,10.923807758878507,5.031435484953585
203865_s_at,-1.8991925178113984,1.6789112292076642e-34,6.927996096376737e-32,31.159392365696615,Down,ADARB1,8.268216128242988,31.159392365696615
220648_at,0.0033721263346251362,0.9371527030491786,0.9584517316234324,0.018429753643960906,NS,ADARB2,5.503158971074766,0.018429753643960906
219384_s_at,0.12887976336910523,0.04529203261839849,0.08573973008544503,1.0668178880120707,NS,ADAT1,7.578427559158875,1.0668178880120707
44120_at,0.11782080627868119,0.00485236892304071,0.011925723141474278,1.9235152771239084,NS,ADCK2,8.914605356981314,1.9235152771239084
218168_s_at,-0.19278170771920955,0.0006968790749595524,0.00205758002217089,2.686643265466148,NS,ADCK3,8.091377460084116,2.686643265466148
220434_at,-0.0004072401625609956,0.9918105064796244,0.99462243246648,0.00234175002381775,NS,ADCK4,5.353455508710282,0.00234175002381775
215340_at,0.05784721007178106,0.21197311682303852,0.3131187909955431,0.5042908685670715,NS,ADCY1,7.379394608831771,0.5042908685670715
217305_s_at,0.05372389675052691,0.21515341217263106,0.31691021803056024,0.4990637577716847,NS,ADCY10,5.713045952757008,0.4990637577716847
213217_at,-0.027207970517239666,0.7221217941769568,0.804753185278576,0.09433729566605664,NS,ADCY2,7.741525088299068,0.09433729566605664
209321_s_at,-0.3828452929373709,3.972889329877851e-11,4.3016468871558874e-10,9.366365242775567,NS,ADCY3,7.429718756308409,9.366365242775567
209195_s_at,-0.10623995312561618,0.014440953802815305,0.03147684374333693,1.5020088218521674,NS,ADCY6,8.744358207168222,1.5020088218521674
203741_s_at,-0.38171730175826823,0.002629339807172708,0.006873484153358688,2.162823064249446,NS,ADCY7,7.341500263514015,2.162823064249446
206811_at,-0.030335836849404885,0.6528392789411643,0.7498565800332971,0.1250217932167155,NS,ADCY8,5.690449647271028,0.1250217932167155
204497_at,-1.077025032728006,1.3544354445913617e-16,3.481070935620451e-15,14.458287126777577,Down,ADCY9,8.487078875803737,14.458287126777577
206281_at,-0.03797584943279286,0.35438795894705666,0.4720723869689899,0.3259914021057505,NS,ADCYAP1,6.953429956242994,0.3259914021057505
207151_at,-0.0672955165598168,0.038039160217660656,0.07364262442485946,1.1328707428061928,NS,ADCYAP1R1,6.243597735607478,1.1328707428061928
214736_s_at,-0.6724086805566483,4.1072165902762235e-13,6.1880397079868216e-12,11.208446908142639,Down,ADD1,9.505612862121499,11.208446908142639
206807_s_at,-0.021948942117168357,0.5935244462595141,0.6991702916050303,0.15541703355745018,NS,ADD2,8.087912467345797,0.15541703355745018
201034_at,-0.43599926471675055,0.00020435907483278262,0.000671246059035804,3.1731182510786495,NS,ADD3,10.453358615252336,3.1731182510786495
222072_at,-0.020821673630893933,0.6580136268890824,0.7541131375509394,0.12256349321764214,NS,ADD3-AS1,6.436954923831774,0.12256349321764214
220614_s_at,-0.09671125677832304,0.030718833346637955,0.06104046401490401,1.2143821736385891,NS,ADGB,4.500661492336449,1.2143821736385891
207820_at,-0.2204331489264595,2.7994449093858473e-08,1.8444716415093092e-07,6.7341280176021,NS,ADH1A,5.673186839626171,6.7341280176021
209612_s_at,-3.346904757887054,2.5225429191541457e-29,4.226302546429461e-27,26.374039416526088,Down,ADH1B,9.442767863261682,26.374039416526088
206262_at,-0.20031827514672784,0.010122764802483903,0.023007503885531293,1.638130495957292,NS,ADH1C,5.773632226682244,1.638130495957292
208847_s_at,-0.2622036006931747,6.30209144862547e-06,2.695901396615883e-05,4.5692959962942625,NS,ADH5,10.378948372663553,4.5692959962942625
214261_s_at,0.028596327087966777,0.6035197351794859,0.7082489076787699,0.14981408661260603,NS,ADH6,7.3342747536915915,0.14981408661260603
210505_at,-0.11191956690253413,0.1515800080758447,0.23728651860645977,0.6247269354495054,NS,ADH7,6.394268162691588,0.6247269354495054
217761_at,-0.22880985673680243,0.03887726861785819,0.0750110119154675,1.124874975767409,NS,ADI1,9.629551010271031,1.124874975767409
207175_at,-0.01438899457142817,0.6825233741937068,0.7746650630760149,0.11088603000906137,NS,ADIPOQ,4.6972694886542055,0.11088603000906137
217748_at,0.09430802563300666,0.07084050809239337,0.12608139311683716,0.899349001158355,NS,ADIPOR1,10.132849748336453,0.899349001158355
201346_at,-0.5922198281460229,7.781447685375663e-15,1.5156818074582684e-13,12.819391962140196,Down,ADIPOR2,9.829516714719627,12.819391962140196
203571_s_at,-2.7054627631871915,2.6132020290007694e-30,4.893275698506231e-28,27.310400314391952,Down,ADIRF,8.552148360588786,27.310400314391952
204119_s_at,0.435925532157281,5.704751631590866e-06,2.4578302514837444e-05,4.609448114691878,NS,ADK,9.448882715504679,4.609448114691878
202912_at,0.04866449501231607,0.7508647004006258,0.8272162734864668,0.08238093046887605,NS,ADM,8.408426796289723,0.08238093046887605
220538_at,0.08931173449296548,0.050121790225510506,0.09348487918264423,1.0292586288985535,NS,ADM2,7.370194508719628,1.0292586288985535
201773_at,0.545505328532375,6.4096654417280335e-09,4.7450689381403904e-08,7.32375747359781,NS,ADNP,9.046148836495325,7.32375747359781
203322_at,0.042937263138633774,0.4915770821300516,0.6077348047660863,0.2162858910428158,NS,ADNP2,7.932423196869161,0.2162858910428158
212502_at,0.11566739954609417,0.14549560942820636,0.22928420543767483,0.6396258612208648,NS,ADO,8.516024181168227,0.6396258612208648
216220_s_at,0.06874327682477155,0.07856944049710685,0.13752973517502173,0.8616033932789038,NS,ADORA1,6.908810840598128,0.8616033932789038
205891_at,0.538828188039056,1.0215819743299399e-07,6.091493479795036e-07,6.215276216313603,NS,ADORA2B,7.762488774663552,6.215276216313603
